Days,Inverted,PerfMean,PerfStd,EntryLoad,ExitLoad,EntryDemand,ExitDemand,Distance,ContainerQuantity,Stage,Entry_Working_Day,Exit_Working_Day,Entry_precipitation_sum,Entry_rain_sum,Entry_snowfall_sum,Entry_wind_speed_10m_max,Entry_wind_gusts_10m_max,Entry_wind_direction_10m_dominant,Exit_precipitation_sum,Exit_rain_sum,Exit_snowfall_sum,Exit_wind_speed_10m_max,Exit_wind_gusts_10m_max,Exit_wind_direction_10m_dominant,Season
1.025026131818332,0.0,1.1900025429553573,0.0,2.0,2.0,2.0,2.0,0.0,2.0,3,0,0,0.0,0.0,0.0,14.8729062861541,32.773708483361176,43.82322679560304,0.0,0.0,0.0,14.602112442326359,30.82597663052834,43.81333718109986,2
11.30863880272524,0.0,13.4391355514405,0.607342614992547,2.0,2.0,2.0,2.0,7699.791979618804,2.0,4,0,0,0.0,0.0,0.0,13.273031937764653,28.715322735548003,34.50805855951393,0.0,0.0,0.0,14.07462211462665,26.086775025904082,95.38456985915128,2
1.0159871974966994,1.0,1.1030410038584835,0.0,2.0,2.0,2.0,2.0,0.0,2.0,5,0,1,0.539794363655739,0.539794363655739,0.0,14.902049825272227,25.67158679450803,82.53202863334934,11.428181191364102,11.428181191364102,0.0,31.45289801930407,61.44226487380291,246.61008045493287,2
0.06399856397868438,1.0,0.0,0.0,2.0,2.0,2.0,2.0,9.736074206923588,2.0,4,0,0,0.6664787946154183,0.6664787946154183,0.0,14.844582521788128,30.814701516410985,141.29132338571583,14.684332758558,14.684332758558,0.0,18.085524146410844,32.57476263392577,221.60773026947857,2
5.094098019356389,1.0,6.549998188646731,0.0,2.0,2.0,2.0,2.0,0.0,2.0,3,0,0,15.672542222948286,15.672542222948286,0.0,18.572663029746288,33.368373079627304,224.63098803595844,16.521477982066067,16.521477982066067,0.0,18.56355663289033,33.81039888732974,227.4987522841799,2
2.104495133288865,0.0,2.096654882843791,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2,0,1,15.428228563309466,15.428228563309466,0.0,18.490740476639086,35.068717026020465,222.7008967887254,5.241892130549752,5.241892130549752,0.0,28.07350156472299,56.54015230551229,187.81450037739936,2
16.135707157024253,1.0,120.77227402043223,101.99583481267979,2.0,1.0,2.0,0.0,10.042212144638048,1.0,6,1,0,12.690839584881338,12.690839584881338,0.0,32.13172391951766,62.3855868983196,235.81469153146546,33.89118809375847,33.89118809375847,0.0,16.35495005905579,48.510746061184825,189.4532846024747,2
122.03638310984526,1.0,133.72251566478562,109.19796339556704,2.0,0.0,2.0,0.0,10.177396895581225,1.0,1,1,0,4.595636936150524,4.595636936150524,0.0,28.854877023504283,55.24403182197764,197.01082060487286,4.177269811192629,4.177269811192629,0.0,17.896516986451555,31.144631446950434,213.61740405553184,2
0.2189037556704092,0.0,0.0,0.0,2.0,2.0,2.0,2.0,15.366154426264094,2.0,1,1,1,4.846279109678324,4.846279109678324,0.0,28.187417583331776,55.72459830554639,168.11978296068986,2.845570518182552,2.845570518182552,0.0,24.200812699839272,49.94902652640113,335.58521829273263,2
15.027421358544526,0.0,16.41095146976029,3.780699367276412,2.0,1.0,2.0,0.0,0.0,2.0,7,0,0,35.59283560700636,35.59283560700636,0.0,15.427214413056852,47.85415257080874,210.51710903213188,35.92896352248019,35.92896352248019,0.0,15.755171052333402,50.106391525751015,175.6553794974779,2
0.09131790432563053,1.0,0.0,0.0,1.0,1.0,0.0,0.0,15.65454852814797,2.0,8,0,0,33.19078646597494,33.19078646597494,0.0,15.407722653623315,49.483651378315635,185.16907621477796,4.275755076010711,4.275755076010711,0.0,17.52880992778446,31.089165492105725,213.67128096913933,2
3.9731437788899204,1.0,2.1932953675559546,0.0,1.0,1.0,0.0,0.0,0.0,2.0,7,0,0,4.165140387709584,4.165140387709584,0.0,16.789738192677774,29.8292735471056,210.2229220787809,4.7453203629666,4.7453203629666,0.0,18.066921461422414,34.256202324918895,232.41211311250703,2
10.145317796228476,1.0,10.784518025357336,1.198296215380953,1.0,1.0,0.0,0.0,7102.871148220871,2.0,6,0,1,4.110188725663757,4.110188725663757,0.0,16.868827251149572,33.09366043756089,223.26029254713947,0.9180653615147695,0.9180653615147695,0.0,14.336547178594312,24.384782918931773,200.80279389913906,2
1.0894121239460193,1.0,1.043142267077139,0.0,1.0,1.0,0.0,0.0,0.0,2.0,5,1,1,0.9531043982369325,0.9531043982369325,0.0,13.51056196160064,25.064322417642302,202.90335876146546,0.10034702192532517,0.10034702192532517,0.0,14.547865367610513,23.13067265855415,10.618874202561955,2
0.13115562167779538,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.892850620477361,2.0,4,1,0,0.10214733276273968,0.10214733276273968,0.0,13.837468606148327,25.48772392019761,54.40848303866771,0.0,0.0,0.0,8.486629855880876,17.766803592013908,88.54044386762855,2
5.09965045152063,1.0,5.232306866929367,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3,0,0,0.0,0.0,0.0,8.846043464018386,17.641127036869598,89.53557556623258,0.0,0.0,0.0,8.379492180061648,17.122450080597144,97.39943914765855,2
0.11516281387918721,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.521199270261842,4.0,2,0,1,0.0,0.0,0.0,8.512537220634364,18.413618895254295,62.79675225722854,8.966231034222576,8.966231034222576,0.0,12.062450773346171,20.991433676950315,313.15208710893535,2
5.013032231240052,0.0,5.032037286363416,0.0,1.0,0.0,0.0,4.0,0.0,4.0,1,1,1,0.40144706148982884,0.40144706148982884,0.0,19.0483423866922,35.59899897080384,319.5764962057397,0.4080897198271526,0.4080897198271526,0.0,18.130066643892786,34.19010910528128,333.6318176226539,2
14.027698962347579,1.0,128.2547817402897,113.3519932392682,1.0,0.0,0.0,4.0,10.424922962427276,2.0,2,1,0,0.4181863226232294,0.4181863226232294,0.0,18.105466298244956,32.57590439431999,329.94137029168616,0.10730516646769979,0.10730516646769979,0.0,19.23706240092304,33.313828851699064,150.48594309493504,2
0.1836551914060104,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10.377450890846204,4.0,1,1,1,10.210399496365618,10.210399496365618,0.0,12.062189510234022,22.506367047302724,331.3250928727738,5.957240069786302,5.957240069786302,0.0,11.86383106747388,18.82492549834042,349.5784889536908,2
1.042404043470593,0.0,1.0300536503009983,0.0,0.0,0.0,4.0,4.0,0.0,4.0,3,0,0,0.1192476776225233,0.1192476776225233,0.0,18.479564373743866,32.60094730769481,149.02105201334376,0.10337008793427233,0.10337008793427233,0.0,18.507200014171396,32.355332338944656,138.4536062427753,3
10.027694202720166,0.0,10.397706225305626,0.6275725795027134,0.0,0.0,4.0,4.0,6859.217517416733,4.0,4,0,0,0.11712881591341642,0.11712881591341642,0.0,17.886320757182723,31.358598260822188,138.43669656491156,17.563954283599486,17.563954283599486,0.0,29.12587954562247,54.59258224177388,207.76731455598838,3
2.090289539321707,0.0,2.1828625114244087,0.0,0.0,0.0,4.0,4.0,0.0,4.0,5,0,1,16.326295757189506,16.326295757189506,0.0,27.90960189321923,55.51125963291407,216.38238143395915,0.10500611891597522,0.10500611891597522,0.0,16.60223735646631,31.770489759244594,323.6073398274481,3
0.04134154458911193,0.0,0.0,0.0,0.0,0.0,4.0,4.0,17.56451319727434,4.0,6,1,1,0.10062535481684043,0.10062535481684043,0.0,17.053470236928476,30.9080267942996,296.6540185297327,0.0,0.0,0.0,13.767807062878443,26.600275791071507,20.010806755038928,3
15.047472286866737,0.0,18.017615492614418,3.8741850412128933,0.0,0.0,4.0,4.0,0.0,4.0,7,1,1,0.0,0.0,0.0,13.138287041071564,25.80482580716123,33.21041420475615,0.0,0.0,0.0,12.74918141477891,26.28115691751018,19.490458332586865,3
0.013659655058022782,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10.92761058124487,2.0,8,1,0,0.0,0.0,0.0,13.19740822764498,24.464909262332835,28.45843116442777,5.585237616546997,5.585237616546997,0.0,29.399658760738472,60.51171994933435,229.73159672993978,3
5.03798308646795,0.0,5.156020159618791,0.0,0.0,2.0,4.0,2.0,0.0,2.0,1,1,1,0.10766653153267516,0.10766653153267516,0.0,17.1720341305537,28.745722679249443,185.07266597266323,0.10145891102169267,0.10145891102169267,0.0,15.938057892656266,29.55277724111908,174.31022045367794,3
0.015532410849695056,1.0,0.0,0.0,0.0,0.0,4.0,4.0,15.550390300996524,4.0,2,1,1,0.12992664326777403,0.11543837513460689,0.01448826813316715,16.693284392386577,27.58479128747484,167.76968546033768,4.0570023678360645,4.0570023678360645,0.0,17.444044827642255,32.99298401350958,191.30059587362976,3
2.0395245377044064,1.0,2.2204983986313533,0.0,0.0,2.0,4.0,2.0,0.0,4.0,7,0,0,5.42801223357981,5.42801223357981,0.0,29.43930924461948,59.493915296704905,235.93910278781914,5.803855461564215,5.803855461564215,0.0,29.970081809747793,60.723520679424084,258.8150325078613,3
12.084687903104875,1.0,10.503303511434027,1.2100711473515287,2.0,2.0,2.0,2.0,7377.436454767377,4.0,6,0,1,6.479294193668006,6.479294193668006,0.0,29.21780031441057,58.478069481329904,228.88053781243582,1.8161020057082193,1.8056444100382785,0.010457595669940757,30.987863161296072,56.084437085503296,210.99828466655944,3
2.4761569908552223,0.0,0.0,0.0,2.0,2.0,2.0,2.0,9.894572659940193,2.0,5,1,0,1.9247860399108256,1.9247860399108256,0.0,31.032133702968707,54.78481599057424,227.20492593473605,0.22992717683941338,0.22992717683941338,0.0,7.039841564438723,11.122291807316566,110.16632156335399,3
1.1215524120498417,0.0,1.0157890133124785,0.0,2.0,2.0,2.0,2.0,0.0,2.0,3,1,1,4.346872409702338,4.346872409702338,0.0,17.017687761077497,34.85527556940967,199.92709472655594,4.18422806584467,4.18422806584467,0.0,17.55316020431314,33.19877962324539,211.58871371750172,3
10.052774880604876,0.0,11.069231198469653,0.6415168620196889,2.0,2.0,2.0,2.0,7543.341686295351,2.0,4,1,1,4.287762129090892,4.287762129090892,0.0,17.697072245874793,35.78118697967215,199.866179367379,4.17079150156928,4.17079150156928,0.0,13.683422371484031,31.31226212620872,277.11067279289676,3
1.2112154780079711,1.0,1.0656146687436616,0.0,2.0,2.0,2.0,2.0,0.0,4.0,5,1,0,4.0271468434451085,4.0271468434451085,0.0,13.573600275575814,30.230500536482694,273.04491501216785,3.8995715873592904,3.8995715873592904,0.0,11.456912155659605,22.146156467925778,85.86659608511054,3
0.11084017705113713,1.0,0.0,0.0,2.0,2.0,2.0,2.0,10.628713553221933,4.0,4,0,0,0.23913434294462182,0.23913434294462182,0.0,7.795577990815982,9.377501176620457,84.348015056344,3.6771504780971096,3.6771504780971096,0.0,12.456032084656334,23.123905534543862,69.31090661402249,3
2.006828214694542,0.0,2.095368979074922,0.0,2.0,2.0,2.0,2.0,0.0,2.0,3,0,0,4.154545750008761,4.154545750008761,0.0,12.317547863649942,21.092479525391436,75.97158041920272,4.272793715808041,4.272793715808041,0.0,11.064670719770852,20.179138002647395,99.2242074410954,3
5.119209975766203,1.0,5.509142524116851,0.0,2.0,2.0,2.0,2.0,0.0,4.0,6,0,1,3.7651330252170725,3.7651330252170725,0.0,12.81467473491455,20.828175437833234,83.50630219896894,1.9945695844926392,1.9945695844926392,0.0,30.5592374491758,55.583556268416146,235.16723502798587,3
0.033204521926469666,0.0,0.0,0.0,2.0,2.0,2.0,2.0,17.056530501184866,2.0,2,0,1,3.83017307704871,3.83017307704871,0.0,10.925285843138676,21.781802968369842,89.77157752964028,0.0,0.0,0.0,13.866447932482286,24.14283862249669,80.75335349371451,3
15.11720438553376,0.0,16.563120769585492,3.94916551857682,2.0,2.0,2.0,2.0,0.0,2.0,7,1,1,1.8984460057120776,1.8984460057120776,0.0,30.287802837608204,54.469587763454655,206.283071614344,2.136454016337801,2.136454016337801,0.0,29.229164699897687,56.147947830418204,217.440678102623,3
31.123211425796562,1.0,124.24785735120889,104.32066613529545,2.0,0.0,2.0,0.0,10.006934826362395,2.0,8,1,1,1.835642148226396,1.835642148226396,0.0,30.109880234817933,53.26219735049688,221.9788361893697,0.44240875359433257,0.44240875359433257,0.0,10.308526250991056,22.73742839436386,289.6585371935313,3
0.03761603773203062,1.0,0.0,0.0,2.0,2.0,2.0,2.0,16.535565467229926,2.0,1,1,1,0.0,0.0,0.0,12.952819325626235,26.30063548839723,84.60085503890498,1.1307672428698603,1.1307672428698603,0.0,8.863595976477654,17.576517338085317,244.70366054158356,3
2.0853188505656886,1.0,2.207758173116804,0.0,2.0,0.0,2.0,0.0,0.0,2.0,7,1,1,0.496801831582503,0.496801831582503,0.0,10.735529798899094,23.115262364902577,276.26151047357934,0.4285187917237255,0.4285187917237255,0.0,9.760852599392388,23.504612898030874,270.59177473806915,3
11.07140608643383,1.0,11.651308232063291,1.0993739274429712,0.0,0.0,0.0,0.0,7569.932564734039,2.0,6,1,1,0.4501603970724534,0.4501603970724534,0.0,11.493310999811968,22.254463293075702,293.21922100534607,0.0,0.0,0.0,9.61910827096479,15.021384770933851,13.739492159668787,3
1.1110592210285597,1.0,1.2126292878304195,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5,1,1,0.0,0.0,0.0,9.309414949485948,17.524628052603976,20.295924831467794,0.0,0.0,0.0,14.291506549706526,24.50992425021053,135.0745009789755,3
0.05092472275568741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.532115857259178,2.0,4,1,1,1.555633728513218,1.546409692638391,0.00922403587482704,14.185705150491106,22.774632791823656,147.40596995792674,0.6099075583946107,0.6099075583946107,0.0,21.09011325162319,43.912477955988095,132.97831685753,3
5.115074224011767,1.0,5.143868389278213,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,1,1,0.5752565366315732,0.5752565366315732,0.0,22.06818688662639,43.210148723940215,159.3651913754223,0.5217588021320053,0.5217588021320053,0.0,20.947766676923855,42.63006313550729,162.4158070442091,3
0.007394347735219945,1.0,123.90919055679403,121.9436017309623,0.0,0.0,0.0,0.0,10.054780893727067,1.0,2,1,1,0.5265686252286504,0.5265686252286504,0.0,20.777796454966996,41.51431469492545,145.25627799707433,1.4217914148675455,1.4217914148675455,0.0,8.380671967890319,16.708816729373627,227.67508963941123,3
0.0968619833421763,0.0,0.0,0.0,2.0,2.0,6.0,6.0,10.991935891289739,4.0,1,1,1,1.1199854823860274,1.1199854823860274,0.0,9.18829298337902,17.42624056216904,225.63724807305283,1.2415036510225939,1.2415036510225939,0.0,9.688691189400307,15.752304174746683,236.62259357401555,3
5.142449781237806,0.0,5.9098409743038305,0.0,2.0,2.0,6.0,6.0,0.0,4.0,1,1,1,1.9538513714706391,1.9538513714706391,0.0,19.249766797962753,38.77246354255496,177.4514596777514,1.8460948751045372,1.8460948751045372,0.0,19.741645331267755,36.40562068170937,179.14596132495615,0
0.2453541138822991,0.0,0.0,0.0,2.0,2.0,6.0,6.0,9.535060330774774,4.0,2,1,0,1.8925811083428805,1.8925811083428805,0.0,19.56878770788826,37.29181240315205,192.30701815264484,2.0339264625735107,2.0339264625735107,0.0,18.67964651070025,37.69312193749652,187.01027097223266,0
1.010603636455025,0.0,1.0299581615011917,0.0,2.0,2.0,6.0,6.0,0.0,4.0,3,0,0,2.1911335527749607,2.1911335527749607,0.0,18.73164415191997,36.702048006386526,186.09172254356602,1.9332144352953078,1.9332144352953078,0.0,20.285760714996687,38.17406203644594,182.3189625683654,0
10.028560605144982,0.0,11.395585674411045,0.7271684248946831,2.0,2.0,6.0,6.0,7622.311944056162,4.0,4,0,1,1.972029440243749,1.972029440243749,0.0,18.67872170735255,37.81460162008277,187.39002914875385,1.9055964867427881,1.9055964867427881,0.0,19.002997359601213,37.65380166047904,176.0538139333941,0
2.005052664766606,0.0,2.1231879309802197,0.0,2.0,2.0,6.0,6.0,0.0,4.0,5,1,1,1.8875199860517293,1.8875199860517293,0.0,19.33429239306916,34.75610921850751,202.29223581855402,1.9201068364488783,1.9201068364488783,0.0,19.097095485096304,35.52852312934676,192.7353312638521,0
0.023646599731526895,0.0,0.0,0.0,2.0,2.0,6.0,6.0,15.757120331641936,4.0,6,1,0,1.860319264663776,1.860319264663776,0.0,19.564390359247053,34.08287925225888,199.0058098906756,1.979014083020087,1.979014083020087,0.0,19.276120836900176,36.22869845768494,171.08203336431941,0
15.005886093762951,0.0,18.843164076148724,3.8986324277847815,2.0,0.0,6.0,0.0,0.0,4.0,7,0,0,2.018957305660684,2.018957305660684,0.0,19.62879793668599,37.14064456573248,211.06126213521347,1.9829023328666588,1.9829023328666588,0.0,19.515580968047164,37.6340134565922,188.99683691108945,0
0.2855247387044981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.62264337655106,4.0,8,0,0,2.0109894518822187,2.0109894518822187,0.0,19.423023913362485,37.76998288526681,191.82205133361683,2.0776280997196395,2.0776280997196395,0.0,17.138245630217767,34.499050020334984,178.2435643924028,0
2.055689003200402,1.0,2.3455361785997932,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7,0,0,2.1968040558796442,2.1968040558796442,0.0,17.107370406931135,35.65819758931935,167.2988949075539,2.014118188194337,2.014118188194337,0.0,17.412115370594734,36.005240741037746,163.50942739836728,0
10.053620187607999,1.0,12.88274442332174,1.2451434362475504,0.0,0.0,0.0,0.0,6993.646567808552,4.0,6,0,1,2.198145208293945,2.198145208293945,0.0,17.701659265452967,35.85120879981812,176.43327164236132,2.0895869123707174,2.0895869123707174,0.0,17.59719273871791,35.09439777933978,176.6633561095238,0
1.1667436778675266,1.0,1.0542692358117571,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5,1,1,2.026788697887274,2.026788697887274,0.0,17.45155550768713,36.402832139150426,183.4224034239889,2.056955552315412,2.056955552315412,0.0,17.577525409953665,33.68214315848582,169.63199252217913,0
0.03163975671641532,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.753400353410134,4.0,4,1,0,2.129540065062997,2.129540065062997,0.0,17.41394383986708,35.79684134400663,170.03402804930428,1.9615073102642704,1.9615073102642704,0.0,17.04375386428621,36.06870197916746,173.71151966394595,0
5.079969738024919,1.0,5.181500049966835,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3,0,0,2.0406690796814435,2.0406690796814435,0.0,17.541849511562955,32.11965144431508,182.6946744301371,2.072596837006919,2.072596837006919,0.0,17.44865863228814,34.56743661461037,162.04666227286629,0
